Any,Codi_Districte,Nom_Districte,Codi_Barri,Nom_Barri,Seccio_Censal,Import_Renda_Bruta_,id
2020,6,Gràcia,31,la Vila de Gràcia,37,23557,1603
2020,6,Gràcia,31,la Vila de Gràcia,38,22291,1604
2020,6,Gràcia,31,la Vila de Gràcia,39,20556,1605
2020,6,Gràcia,31,la Vila de Gràcia,40,24821,1606
2020,6,Gràcia,31,la Vila de Gràcia,41,25506,1607
2020,6,Gràcia,31,la Vila de Gràcia,42,30561,1608
2020,6,Gràcia,31,la Vila de Gràcia,43,25575,1609
2020,6,Gràcia,31,la Vila de Gràcia,44,31870,1610
2020,6,Gràcia,31,la Vila de Gràcia,45,23666,1611
2020,6,Gràcia,31,la Vila de Gràcia,46,21594,1612
2020,6,Gràcia,31,la Vila de Gràcia,47,19527,1613
2020,6,Gràcia,31,la Vila de Gràcia,48,20239,1614
2020,6,Gràcia,31,la Vila de Gràcia,49,22535,1615
2020,6,Gràcia,31,la Vila de Gràcia,50,18962,1616
2020,6,Gràcia,31,la Vila de Gràcia,51,22200,1617
2020,6,Gràcia,31,la Vila de Gràcia,52,21603,1618
2020,6,Gràcia,31,la Vila de Gràcia,53,22490,1619
2020,6,Gràcia,31,la Vila de Gràcia,54,20428,1620
2020,6,Gràcia,31,la Vila de Gràcia,55,23300,1621
2020,6,Gràcia,31,la Vila de Gràcia,56,20192,1622
2020,6,Gràcia,31,la Vila de Gràcia,57,20122,1623
2020,6,Gràcia,31,la Vila de Gràcia,58,22741,1624
2020,6,Gràcia,31,la Vila de Gràcia,59,21689,1625
2020,6,Gràcia,31,la Vila de Gràcia,60,21764,1626
2020,6,Gràcia,31,la Vila de Gràcia,61,21967,1627
2020,6,Gràcia,31,la Vila de Gràcia,62,20460,1628
2020,6,Gràcia,31,la Vila de Gràcia,63,20751,1629
2020,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,64,23353,1630
2020,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,65,27003,1631
2020,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,66,21059,1632
2020,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,67,23174,1633
2020,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,68,25498,1634
2020,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,69,25053,1635
2020,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,70,22277,1636
2020,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,71,22988,1637
2020,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,72,26755,1638
2020,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,73,22734,1639
2020,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,74,21620,1640
2020,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,75,26013,1641
2020,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,76,23597,1642
2020,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,77,20578,1643
2020,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,78,20753,1644
2020,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,79,22716,1645
2020,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,80,22982,1646
2020,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,81,22202,1647
2020,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,82,23658,1648
2020,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,83,25851,1649
2020,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,84,22551,1650
2020,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,85,24265,1651
2020,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,86,27733,1652
2020,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,87,27204,1653
2020,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,88,23448,1654
2020,7,Horta-Guinardó,33,el Baix Guinardó,1,23110,1655
2020,7,Horta-Guinardó,33,el Baix Guinardó,2,19636,1656
2020,7,Horta-Guinardó,33,el Baix Guinardó,3,21184,1657
2020,7,Horta-Guinardó,33,el Baix Guinardó,4,18998,1658
2020,7,Horta-Guinardó,33,el Baix Guinardó,5,20043,1659
2020,7,Horta-Guinardó,33,el Baix Guinardó,6,23266,1660
2020,7,Horta-Guinardó,33,el Baix Guinardó,7,18929,1661
2020,7,Horta-Guinardó,33,el Baix Guinardó,8,21041,1662
2020,7,Horta-Guinardó,33,el Baix Guinardó,9,18536,1663
2020,7,Horta-Guinardó,33,el Baix Guinardó,10,20851,1664
2020,7,Horta-Guinardó,33,el Baix Guinardó,11,20926,1665
2020,7,Horta-Guinardó,33,el Baix Guinardó,12,19138,1666
2020,7,Horta-Guinardó,33,el Baix Guinardó,13,22962,1667
2020,7,Horta-Guinardó,33,el Baix Guinardó,14,17740,1668
2020,7,Horta-Guinardó,33,el Baix Guinardó,15,19136,1669
2020,7,Horta-Guinardó,33,el Baix Guinardó,16,22821,1670
2020,7,Horta-Guinardó,33,el Baix Guinardó,17,20058,1671
2020,7,Horta-Guinardó,33,el Baix Guinardó,18,19391,1672
2020,7,Horta-Guinardó,33,el Baix Guinardó,19,19936,1673
2020,7,Horta-Guinardó,34,Can Baró,20,19828,1674
2020,7,Horta-Guinardó,34,Can Baró,21,24353,1675
2020,7,Horta-Guinardó,34,Can Baró,22,17571,1676
2020,7,Horta-Guinardó,34,Can Baró,23,16177,1677
2020,7,Horta-Guinardó,34,Can Baró,24,18880,1678
2020,7,Horta-Guinardó,34,Can Baró,25,17679,1679
2020,7,Horta-Guinardó,34,Can Baró,26,18997,1680
2020,7,Horta-Guinardó,35,el Guinardó,27,17138,1681
2020,7,Horta-Guinardó,35,el Guinardó,28,18967,1682
2020,7,Horta-Guinardó,35,el Guinardó,29,21526,1683
2020,7,Horta-Guinardó,35,el Guinardó,30,16843,1684
2020,7,Horta-Guinardó,35,el Guinardó,31,16866,1685
2020,7,Horta-Guinardó,35,el Guinardó,32,19881,1686
2020,7,Horta-Guinardó,35,el Guinardó,33,20472,1687
2020,7,Horta-Guinardó,35,el Guinardó,34,22356,1688
2020,7,Horta-Guinardó,35,el Guinardó,35,22421,1689
2020,7,Horta-Guinardó,35,el Guinardó,36,23073,1690
2020,7,Horta-Guinardó,35,el Guinardó,37,19548,1691
2020,7,Horta-Guinardó,35,el Guinardó,38,19966,1692
2020,7,Horta-Guinardó,35,el Guinardó,39,20864,1693
2020,7,Horta-Guinardó,35,el Guinardó,40,20195,1694
2020,7,Horta-Guinardó,35,el Guinardó,41,18924,1695
2020,7,Horta-Guinardó,35,el Guinardó,42,20026,1696
2020,7,Horta-Guinardó,35,el Guinardó,43,19846,1697
2020,7,Horta-Guinardó,35,el Guinardó,44,20719,1698
2020,7,Horta-Guinardó,35,el Guinardó,45,18834,1699
2020,7,Horta-Guinardó,35,el Guinardó,46,18841,1700
2020,7,Horta-Guinardó,35,el Guinardó,47,18980,1701
2020,7,Horta-Guinardó,35,el Guinardó,48,18814,1702
2020,7,Horta-Guinardó,35,el Guinardó,49,19626,1703
2020,7,Horta-Guinardó,35,el Guinardó,50,18277,1704
2020,7,Horta-Guinardó,35,el Guinardó,51,18579,1705
2020,7,Horta-Guinardó,36,la Font d'en Fargues,52,25791,1706
2020,7,Horta-Guinardó,36,la Font d'en Fargues,53,22285,1707
2020,7,Horta-Guinardó,36,la Font d'en Fargues,54,27312,1708
2020,7,Horta-Guinardó,36,la Font d'en Fargues,55,28210,1709
2020,7,Horta-Guinardó,36,la Font d'en Fargues,56,22105,1710
2020,7,Horta-Guinardó,36,la Font d'en Fargues,57,22143,1711
2020,7,Horta-Guinardó,36,la Font d'en Fargues,58,21309,1712
2020,7,Horta-Guinardó,37,el Carmel,59,14527,1713
2020,7,Horta-Guinardó,37,el Carmel,60,14311,1714
2020,7,Horta-Guinardó,37,el Carmel,61,14795,1715
2020,7,Horta-Guinardó,37,el Carmel,62,15313,1716
2020,7,Horta-Guinardó,37,el Carmel,63,13172,1717
2020,7,Horta-Guinardó,37,el Carmel,64,13418,1718
2020,7,Horta-Guinardó,37,el Carmel,65,11984,1719
2020,7,Horta-Guinardó,37,el Carmel,66,12488,1720
2020,7,Horta-Guinardó,37,el Carmel,67,12604,1721
2020,7,Horta-Guinardó,37,el Carmel,68,12077,1722
2020,7,Horta-Guinardó,37,el Carmel,69,13227,1723
2020,7,Horta-Guinardó,37,el Carmel,70,13229,1724
2020,7,Horta-Guinardó,37,el Carmel,71,15866,1725
2020,7,Horta-Guinardó,37,el Carmel,72,14918,1726
2020,7,Horta-Guinardó,37,el Carmel,73,13578,1727
2020,7,Horta-Guinardó,37,el Carmel,74,14960,1728
2020,7,Horta-Guinardó,37,el Carmel,75,13690,1729
2020,7,Horta-Guinardó,37,el Carmel,76,13792,1730
2020,7,Horta-Guinardó,37,el Carmel,77,13244,1731
2020,7,Horta-Guinardó,37,el Carmel,78,13452,1732
2020,7,Horta-Guinardó,37,el Carmel,79,13699,1733
2020,7,Horta-Guinardó,37,el Carmel,80,14631,1734
2020,7,Horta-Guinardó,38,la Teixonera,81,15609,1735
2020,7,Horta-Guinardó,38,la Teixonera,82,15047,1736
2020,7,Horta-Guinardó,38,la Teixonera,83,14827,1737
2020,7,Horta-Guinardó,38,la Teixonera,84,14831,1738
2020,7,Horta-Guinardó,38,la Teixonera,85,15833,1739
2020,7,Horta-Guinardó,38,la Teixonera,86,15163,1740
2020,7,Horta-Guinardó,38,la Teixonera,87,15723,1741
2020,7,Horta-Guinardó,38,la Teixonera,88,16099,1742
2020,7,Horta-Guinardó,39,Sant Genís dels Agudells,89,20225,1743
2020,7,Horta-Guinardó,39,Sant Genís dels Agudells,90,15728,1744
2020,7,Horta-Guinardó,39,Sant Genís dels Agudells,91,16573,1745
2020,7,Horta-Guinardó,39,Sant Genís dels Agudells,92,13524,1746
2020,7,Horta-Guinardó,39,Sant Genís dels Agudells,93,16739,1747
2020,7,Horta-Guinardó,40,Montbau,94,17772,1748
2020,7,Horta-Guinardó,40,Montbau,95,18544,1749
2020,7,Horta-Guinardó,40,Montbau,96,16627,1750
2020,7,Horta-Guinardó,40,Montbau,97,20614,1751
2020,7,Horta-Guinardó,41,la Vall d'Hebron,98,25940,1752
2020,7,Horta-Guinardó,41,la Vall d'Hebron,99,22049,1753
2020,7,Horta-Guinardó,41,la Vall d'Hebron,100,19583,1754
2020,7,Horta-Guinardó,41,la Vall d'Hebron,101,19712,1755
2020,7,Horta-Guinardó,42,la Clota,102,18005,1756
2020,7,Horta-Guinardó,43,Horta,103,18175,1757
2020,7,Horta-Guinardó,43,Horta,104,16064,1758
2020,7,Horta-Guinardó,43,Horta,105,20530,1759
2020,7,Horta-Guinardó,43,Horta,106,20281,1760
2020,7,Horta-Guinardó,43,Horta,107,23110,1761
2020,7,Horta-Guinardó,43,Horta,108,20226,1762
2020,7,Horta-Guinardó,43,Horta,109,16150,1763
2020,7,Horta-Guinardó,43,Horta,110,23320,1764
2020,7,Horta-Guinardó,43,Horta,111,23336,1765
2020,7,Horta-Guinardó,43,Horta,112,20114,1766
2020,7,Horta-Guinardó,43,Horta,113,17588,1767
2020,7,Horta-Guinardó,43,Horta,114,21161,1768
2020,7,Horta-Guinardó,43,Horta,115,23979,1769
2020,7,Horta-Guinardó,43,Horta,116,18651,1770
2020,7,Horta-Guinardó,43,Horta,117,19316,1771
2020,7,Horta-Guinardó,43,Horta,118,19654,1772
2020,7,Horta-Guinardó,43,Horta,119,16825,1773
2020,7,Horta-Guinardó,43,Horta,120,17515,1774
2020,7,Horta-Guinardó,43,Horta,121,16292,1775
2020,7,Horta-Guinardó,43,Horta,122,18693,1776
2020,7,Horta-Guinardó,43,Horta,123,19871,1777
2020,8,Nou Barris,44,Vilapicina i la Torre Llobeta,1,17927,1778
2020,8,Nou Barris,44,Vilapicina i la Torre Llobeta,2,19704,1779
2020,8,Nou Barris,44,Vilapicina i la Torre Llobeta,3,17589,1780
2020,8,Nou Barris,44,Vilapicina i la Torre Llobeta,4,16402,1781
2020,8,Nou Barris,44,Vilapicina i la Torre Llobeta,5,18807,1782
2020,8,Nou Barris,44,Vilapicina i la Torre Llobeta,6,18439,1783
2020,8,Nou Barris,44,Vilapicina i la Torre Llobeta,7,19152,1784
2020,8,Nou Barris,44,Vilapicina i la Torre Llobeta,8,18743,1785
2020,8,Nou Barris,44,Vilapicina i la Torre Llobeta,9,17076,1786
2020,8,Nou Barris,44,Vilapicina i la Torre Llobeta,10,19736,1787
2020,8,Nou Barris,44,Vilapicina i la Torre Llobeta,11,20191,1788
2020,8,Nou Barris,44,Vilapicina i la Torre Llobeta,12,18464,1789
2020,8,Nou Barris,44,Vilapicina i la Torre Llobeta,13,17661,1790
2020,8,Nou Barris,44,Vilapicina i la Torre Llobeta,14,16305,1791
2020,8,Nou Barris,44,Vilapicina i la Torre Llobeta,15,15369,1792
2020,8,Nou Barris,44,Vilapicina i la Torre Llobeta,16,17127,1793
2020,8,Nou Barris,44,Vilapicina i la Torre Llobeta,17,19594,1794
2020,8,Nou Barris,44,Vilapicina i la Torre Llobeta,18,18077,1795
2020,8,Nou Barris,44,Vilapicina i la Torre Llobeta,19,15894,1796
2020,8,Nou Barris,45,Porta,20,16802,1797
2020,8,Nou Barris,45,Porta,21,17253,1798
2020,8,Nou Barris,45,Porta,22,17640,1799
2020,8,Nou Barris,45,Porta,23,15472,1800
2020,8,Nou Barris,45,Porta,24,17245,1801
2020,8,Nou Barris,45,Porta,25,15102,1802
2020,8,Nou Barris,45,Porta,26,17327,1803
2020,8,Nou Barris,45,Porta,27,18653,1804
2020,8,Nou Barris,45,Porta,28,15743,1805
2020,8,Nou Barris,45,Porta,29,14361,1806
2020,8,Nou Barris,45,Porta,30,14759,1807
2020,8,Nou Barris,45,Porta,31,16619,1808
2020,8,Nou Barris,45,Porta,32,17015,1809
2020,8,Nou Barris,45,Porta,33,14270,1810
2020,8,Nou Barris,45,Porta,34,12902,1811
2020,8,Nou Barris,45,Porta,35,15776,1812
2020,8,Nou Barris,45,Porta,36,12600,1813
2020,8,Nou Barris,45,Porta,37,15035,1814
2020,8,Nou Barris,46,el Turó de la Peira,38,13760,1815
2020,8,Nou Barris,46,el Turó de la Peira,39,13851,1816
2020,8,Nou Barris,46,el Turó de la Peira,40,12325,1817
2020,8,Nou Barris,46,el Turó de la Peira,41,9925,1818
2020,8,Nou Barris,46,el Turó de la Peira,42,17432,1819
2020,8,Nou Barris,46,el Turó de la Peira,43,14737,1820
2020,8,Nou Barris,46,el Turó de la Peira,44,12500,1821
2020,8,Nou Barris,46,el Turó de la Peira,45,12497,1822
2020,8,Nou Barris,46,el Turó de la Peira,46,13708,1823
2020,8,Nou Barris,46,el Turó de la Peira,47,11234,1824
2020,8,Nou Barris,47,Can Peguera,48,10061,1825
2020,8,Nou Barris,47,Can Peguera,49,13028,1826
2020,8,Nou Barris,48,la Guineueta,50,19879,1827
2020,8,Nou Barris,48,la Guineueta,51,18867,1828
2020,8,Nou Barris,48,la Guineueta,52,17299,1829
2020,8,Nou Barris,48,la Guineueta,53,19014,1830
2020,8,Nou Barris,48,la Guineueta,54,17614,1831
2020,8,Nou Barris,48,la Guineueta,55,22560,1832
2020,8,Nou Barris,48,la Guineueta,56,15895,1833
2020,8,Nou Barris,48,la Guineueta,57,15956,1834
2020,8,Nou Barris,48,la Guineueta,58,14361,1835
2020,8,Nou Barris,48,la Guineueta,59,15749,1836
2020,8,Nou Barris,49,Canyelles,60,17927,1837
2020,8,Nou Barris,49,Canyelles,61,15132,1838
2020,8,Nou Barris,49,Canyelles,62,16954,1839
2020,8,Nou Barris,49,Canyelles,63,20325,1840
2020,8,Nou Barris,49,Canyelles,64,14570,1841
2020,8,Nou Barris,50,les Roquetes,65,10934,1842
2020,8,Nou Barris,50,les Roquetes,66,10141,1843
2020,8,Nou Barris,50,les Roquetes,67,13266,1844
2020,8,Nou Barris,50,les Roquetes,68,11323,1845
2020,8,Nou Barris,50,les Roquetes,69,11681,1846
2020,8,Nou Barris,50,les Roquetes,70,11231,1847
2020,8,Nou Barris,50,les Roquetes,71,12126,1848
2020,8,Nou Barris,50,les Roquetes,72,13812,1849
2020,8,Nou Barris,50,les Roquetes,73,11100,1850
2020,8,Nou Barris,50,les Roquetes,74,11333,1851
2020,8,Nou Barris,51,Verdun,75,13233,1852
2020,8,Nou Barris,51,Verdun,76,14287,1853
2020,8,Nou Barris,51,Verdun,77,11057,1854
2020,8,Nou Barris,51,Verdun,78,12127,1855
2020,8,Nou Barris,51,Verdun,79,11984,1856
2020,8,Nou Barris,51,Verdun,80,13367,1857
2020,8,Nou Barris,51,Verdun,81,11565,1858
2020,8,Nou Barris,51,Verdun,82,13610,1859
2020,8,Nou Barris,52,la Prosperitat,83,13552,1860
2020,8,Nou Barris,52,la Prosperitat,84,14270,1861
2020,8,Nou Barris,52,la Prosperitat,85,13729,1862
2020,8,Nou Barris,52,la Prosperitat,86,14356,1863
2020,8,Nou Barris,52,la Prosperitat,87,14290,1864
2020,8,Nou Barris,52,la Prosperitat,88,13918,1865
2020,8,Nou Barris,52,la Prosperitat,89,14062,1866
2020,8,Nou Barris,52,la Prosperitat,90,14963,1867
2020,8,Nou Barris,52,la Prosperitat,91,14093,1868
2020,8,Nou Barris,52,la Prosperitat,92,16690,1869
2020,8,Nou Barris,52,la Prosperitat,93,13501,1870
2020,8,Nou Barris,52,la Prosperitat,94,15436,1871
2020,8,Nou Barris,52,la Prosperitat,95,18158,1872
2020,8,Nou Barris,52,la Prosperitat,96,14723,1873
2020,8,Nou Barris,52,la Prosperitat,97,13946,1874
2020,8,Nou Barris,52,la Prosperitat,98,13529,1875
2020,8,Nou Barris,52,la Prosperitat,99,13968,1876
2020,8,Nou Barris,52,la Prosperitat,100,14427,1877
2020,8,Nou Barris,52,la Prosperitat,101,14563,1878
2020,8,Nou Barris,52,la Prosperitat,102,12170,1879
2020,8,Nou Barris,53,la Trinitat Nova,103,10104,1880
2020,8,Nou Barris,53,la Trinitat Nova,104,11300,1881
2020,8,Nou Barris,53,la Trinitat Nova,105,11361,1882
2020,8,Nou Barris,53,la Trinitat Nova,106,11048,1883
2020,8,Nou Barris,53,la Trinitat Nova,107,11405,1884
2020,8,Nou Barris,54,Torre Baró,108,10577,1885
2020,8,Nou Barris,54,Torre Baró,109,9938,1886
2020,8,Nou Barris,55,Ciutat Meridiana,110,8186,1887
2020,8,Nou Barris,55,Ciutat Meridiana,111,9326,1888
2020,8,Nou Barris,55,Ciutat Meridiana,112,9821,1889
2020,8,Nou Barris,55,Ciutat Meridiana,113,9496,1890
2020,8,Nou Barris,55,Ciutat Meridiana,114,10316,1891
2020,8,Nou Barris,55,Ciutat Meridiana,115,9766,1892
2020,8,Nou Barris,56,Vallbona,116,10737,1893
2020,8,Nou Barris,48,la Guineueta,215,19728,1894
2020,9,Sant Andreu,57,la Trinitat Vella,1,8900,1895
2020,9,Sant Andreu,57,la Trinitat Vella,2,10278,1896
2020,9,Sant Andreu,57,la Trinitat Vella,3,9984,1897
2020,9,Sant Andreu,57,la Trinitat Vella,4,11457,1898
2020,9,Sant Andreu,57,la Trinitat Vella,5,14977,1899
2020,9,Sant Andreu,58,Baró de Viver,6,11107,1900
2020,9,Sant Andreu,58,Baró de Viver,7,10441,1901
2020,9,Sant Andreu,59,el Bon Pastor,8,22624,1902
2020,9,Sant Andreu,59,el Bon Pastor,9,16127,1903
2020,9,Sant Andreu,59,el Bon Pastor,10,14213,1904
2020,9,Sant Andreu,59,el Bon Pastor,11,12067,1905
2020,9,Sant Andreu,59,el Bon Pastor,13,10509,1906
2020,9,Sant Andreu,59,el Bon Pastor,14,12285,1907
2020,9,Sant Andreu,59,el Bon Pastor,15,12335,1908
2020,9,Sant Andreu,60,Sant Andreu,16,20175,1909
2020,9,Sant Andreu,60,Sant Andreu,17,19597,1910
2020,9,Sant Andreu,60,Sant Andreu,18,18682,1911
2020,9,Sant Andreu,60,Sant Andreu,19,20496,1912
2020,9,Sant Andreu,60,Sant Andreu,20,20666,1913
2020,9,Sant Andreu,60,Sant Andreu,21,21577,1914
2020,9,Sant Andreu,60,Sant Andreu,22,20961,1915
2020,9,Sant Andreu,60,Sant Andreu,23,20798,1916
2020,9,Sant Andreu,60,Sant Andreu,24,20456,1917
2020,9,Sant Andreu,60,Sant Andreu,25,21630,1918
2020,9,Sant Andreu,60,Sant Andreu,26,21087,1919
2020,9,Sant Andreu,60,Sant Andreu,27,21432,1920
2020,9,Sant Andreu,60,Sant Andreu,28,23215,1921
2020,9,Sant Andreu,60,Sant Andreu,29,19237,1922
2020,9,Sant Andreu,60,Sant Andreu,30,20984,1923
2020,9,Sant Andreu,60,Sant Andreu,31,21552,1924
2020,9,Sant Andreu,60,Sant Andreu,32,15512,1925
2020,9,Sant Andreu,60,Sant Andreu,33,18162,1926
2020,9,Sant Andreu,60,Sant Andreu,34,16493,1927
2020,9,Sant Andreu,60,Sant Andreu,35,18983,1928
2020,9,Sant Andreu,60,Sant Andreu,36,19840,1929
2020,9,Sant Andreu,60,Sant Andreu,37,15360,1930
2020,9,Sant Andreu,60,Sant Andreu,38,21140,1931
2020,9,Sant Andreu,60,Sant Andreu,39,20057,1932
2020,9,Sant Andreu,60,Sant Andreu,40,20891,1933
2020,9,Sant Andreu,60,Sant Andreu,41,19269,1934
2020,9,Sant Andreu,60,Sant Andreu,42,21856,1935
2020,9,Sant Andreu,60,Sant Andreu,43,18294,1936
2020,9,Sant Andreu,60,Sant Andreu,44,19576,1937
2020,9,Sant Andreu,60,Sant Andreu,45,20556,1938
2020,9,Sant Andreu,60,Sant Andreu,46,21736,1939
2020,9,Sant Andreu,60,Sant Andreu,47,22359,1940
2020,9,Sant Andreu,60,Sant Andreu,48,19909,1941
2020,9,Sant Andreu,60,Sant Andreu,49,17820,1942
2020,9,Sant Andreu,60,Sant Andreu,50,21249,1943
2020,9,Sant Andreu,60,Sant Andreu,51,20877,1944
2020,9,Sant Andreu,60,Sant Andreu,52,19176,1945
2020,9,Sant Andreu,60,Sant Andreu,53,22049,1946
2020,9,Sant Andreu,60,Sant Andreu,54,21435,1947
2020,9,Sant Andreu,61,la Sagrera,55,16108,1948
2020,9,Sant Andreu,61,la Sagrera,56,19721,1949
2020,9,Sant Andreu,61,la Sagrera,57,17321,1950
2020,9,Sant Andreu,61,la Sagrera,58,20744,1951
2020,9,Sant Andreu,61,la Sagrera,59,18602,1952
2020,9,Sant Andreu,61,la Sagrera,60,19089,1953
2020,9,Sant Andreu,61,la Sagrera,61,21586,1954
2020,9,Sant Andreu,61,la Sagrera,62,18670,1955
2020,9,Sant Andreu,61,la Sagrera,63,21885,1956
2020,9,Sant Andreu,61,la Sagrera,64,20949,1957
2020,9,Sant Andreu,61,la Sagrera,65,18439,1958
2020,9,Sant Andreu,61,la Sagrera,66,20800,1959
2020,9,Sant Andreu,61,la Sagrera,67,17257,1960
2020,9,Sant Andreu,61,la Sagrera,68,20290,1961
2020,9,Sant Andreu,61,la Sagrera,69,20969,1962
2020,9,Sant Andreu,61,la Sagrera,70,13731,1963
2020,9,Sant Andreu,61,la Sagrera,71,17624,1964
2020,9,Sant Andreu,61,la Sagrera,72,14539,1965
2020,9,Sant Andreu,61,la Sagrera,73,19221,1966
2020,9,Sant Andreu,62,el Congrés i els Indians,74,17884,1967
2020,9,Sant Andreu,62,el Congrés i els Indians,75,17337,1968
2020,9,Sant Andreu,62,el Congrés i els Indians,76,17754,1969
2020,9,Sant Andreu,62,el Congrés i els Indians,77,18407,1970
2020,9,Sant Andreu,62,el Congrés i els Indians,78,17607,1971
2020,9,Sant Andreu,62,el Congrés i els Indians,79,19891,1972
2020,9,Sant Andreu,62,el Congrés i els Indians,80,18490,1973
2020,9,Sant Andreu,62,el Congrés i els Indians,81,18774,1974
2020,9,Sant Andreu,62,el Congrés i els Indians,82,18396,1975
2020,9,Sant Andreu,63,Navas,83,19933,1976
2020,9,Sant Andreu,63,Navas,84,21688,1977
2020,9,Sant Andreu,63,Navas,85,19734,1978
2020,9,Sant Andreu,63,Navas,86,18706,1979
2020,9,Sant Andreu,63,Navas,87,20820,1980
2020,9,Sant Andreu,63,Navas,88,17892,1981
2020,9,Sant Andreu,63,Navas,89,17882,1982
2020,9,Sant Andreu,63,Navas,90,18694,1983
2020,9,Sant Andreu,63,Navas,91,18976,1984
2020,9,Sant Andreu,63,Navas,92,18865,1985
2020,9,Sant Andreu,63,Navas,93,19073,1986
2020,9,Sant Andreu,63,Navas,94,19042,1987
2020,9,Sant Andreu,63,Navas,95,18835,1988
2020,9,Sant Andreu,61,la Sagrera,156,18178,1989
2020,10,Sant Martí,64,el Camp de l'Arpa del Clot,1,17202,1990
2020,10,Sant Martí,64,el Camp de l'Arpa del Clot,2,18588,1991
2020,10,Sant Martí,64,el Camp de l'Arpa del Clot,3,19428,1992
2020,10,Sant Martí,64,el Camp de l'Arpa del Clot,4,19395,1993
2020,10,Sant Martí,64,el Camp de l'Arpa del Clot,5,20098,1994
2020,10,Sant Martí,64,el Camp de l'Arpa del Clot,6,22169,1995
2020,10,Sant Martí,64,el Camp de l'Arpa del Clot,7,26625,1996
2020,10,Sant Martí,64,el Camp de l'Arpa del Clot,8,19349,1997
2020,10,Sant Martí,64,el Camp de l'Arpa del Clot,9,20183,1998
2020,10,Sant Martí,64,el Camp de l'Arpa del Clot,10,18485,1999
2020,10,Sant Martí,64,el Camp de l'Arpa del Clot,11,23012,2000
2020,10,Sant Martí,64,el Camp de l'Arpa del Clot,12,21453,2001
2020,10,Sant Martí,64,el Camp de l'Arpa del Clot,13,19558,2002
2020,10,Sant Martí,64,el Camp de l'Arpa del Clot,14,18816,2003
2020,10,Sant Martí,64,el Camp de l'Arpa del Clot,15,20253,2004
2020,10,Sant Martí,64,el Camp de l'Arpa del Clot,16,21614,2005
2020,10,Sant Martí,64,el Camp de l'Arpa del Clot,17,19645,2006
2020,10,Sant Martí,64,el Camp de l'Arpa del Clot,18,18425,2007
2020,10,Sant Martí,64,el Camp de l'Arpa del Clot,19,20085,2008
2020,10,Sant Martí,64,el Camp de l'Arpa del Clot,20,16636,2009
2020,10,Sant Martí,64,el Camp de l'Arpa del Clot,21,17831,2010
2020,10,Sant Martí,64,el Camp de l'Arpa del Clot,22,19068,2011
2020,10,Sant Martí,64,el Camp de l'Arpa del Clot,23,18821,2012
2020,10,Sant Martí,64,el Camp de l'Arpa del Clot,24,20698,2013
2020,10,Sant Martí,64,el Camp de l'Arpa del Clot,25,18747,2014
2020,10,Sant Martí,65,el Clot,26,20082,2015
2020,10,Sant Martí,65,el Clot,27,20396,2016
2020,10,Sant Martí,65,el Clot,28,18798,2017
2020,10,Sant Martí,65,el Clot,29,18042,2018
2020,10,Sant Martí,65,el Clot,30,19352,2019
2020,10,Sant Martí,65,el Clot,31,19465,2020
2020,10,Sant Martí,65,el Clot,32,20474,2021
2020,10,Sant Martí,65,el Clot,33,22826,2022
2020,10,Sant Martí,65,el Clot,34,18417,2023
2020,10,Sant Martí,65,el Clot,35,21542,2024
2020,10,Sant Martí,65,el Clot,36,22312,2025
2020,10,Sant Martí,65,el Clot,37,14572,2026
2020,10,Sant Martí,65,el Clot,38,19253,2027
2020,10,Sant Martí,65,el Clot,39,17419,2028
2020,10,Sant Martí,65,el Clot,40,19151,2029
2020,10,Sant Martí,65,el Clot,41,19427,2030
2020,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,42,16995,2031
2020,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,43,18160,2032
2020,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,44,20645,2033
2020,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,45,22793,2034
